"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"30/2016","22/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","6572/CHENP/2009","07/11/2009","ASSIGNMENT OF PRIMARY AND SECONDARY SYNCHRONIZATION CODE SEQUENCES TO CELLS IN A WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","37","37","19/04/2023"
"30/2016","22/07/2016","Delhi","ORDINARY APPLICATION","67/DEL/2009","14/01/2009","""A CATALYST FOR REMOVAL OF CO GAS""","CHEMISTRY","42","14","19/04/2023"
"30/2016","22/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","6706/DELNP/2010","23/09/2010","""RUST INHIBITOR AND SURFACE TREATMENT METAL MATERIAL""","CHEMISTRY","48","8","19/04/2023"
"30/2016","22/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","682/KOLNP/2009","20/02/2009","METHOD FOR PERFORMING RANDOM ACCESS PROCEDURE IN WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","18","9","19/04/2023"
"30/2016","22/07/2016","Kolkata","ORDINARY APPLICATION","697/KOL/2007","07/05/2007","A METHOD OF SEPARATION OF PECTIN DURING MEMBRANE CLARIFICATION OF FRUIT JUICE FOR PRODUCTIVITY IMPROVEMENT","MECHANICAL","26","12","19/04/2023"
"30/2016","22/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","6973/DELNP/2006","21/11/2006","ADAPTIVE PREDISTORTION METHOD AND ARRANGEMNT","ELECTRONICS","24","12","19/04/2023"
"30/2016","22/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","7008/CHENP/2008","19/12/2008","POWDER METAL FRICTION STIR WELDING TOOL AND METHOD OF MANUFACTURE THEREOF","METALLURGY","15","20","19/04/2023"
"30/2016","22/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","7172/CHENP/2008","26/12/2008","BEARING UNIT FOR WHEEL","MECHANICAL","75","5","19/04/2023"
"30/2016","22/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","7245/DELNP/2010","13/10/2010","IMPROVED SYSTEMS AND PROCESSES FOR THE PRODUCTION OF ISOPHTHALIC ACID AND TEREPHTHALIC ACID","CHEMISTRY","22","23","19/04/2023"
"30/2016","22/07/2016","Delhi","CONVENTION APPLICATION","745/DEL/2001","06/07/2001","""CEILING MEMBER FOR AUTOMOBILE INTERIOR""","MECHANICAL","21","5","19/04/2023"
"30/2016","22/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","758/MUMNP/2010","15/04/2010","SCALABLE VIDEO CODING TECHNIQUES FOR SCALABLE BITDEPTHS","ELECTRONICS","63","42","19/04/2023"
"30/2016","22/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","798/CHENP/2009","11/02/2009","APPARATUS FOR PRODUCING TEXTILES, NONWOVENS, SPUNBONDS, PAPER MATERIALS AND/OR PERFORATED FILMS","TEXTILE","14","15","19/04/2023"
"30/2016","22/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","8095/DELNP/2010","16/11/2010","""METHOD FOR PRODUCING POLYTETRAFLUOROETHYLENE FINE POWDER""","POLYMER","20","11","19/04/2023"
"30/2016","22/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","814/MUMNP/2010","21/04/2010","METHOD AND DEVICE FOR REQUESTING SERVER-BASED CODE COMPILATION","ELECTRONICS","36","25","19/04/2023"
"30/2016","22/07/2016","Delhi","CONVENTION APPLICATION","88/DEL/2008","10/01/2008","""TUBE RETAINER SYSTEM""","MECHANICAL","20","20","19/04/2023"
"30/2016","22/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","8920/DELNP/2008","23/10/2008","""SYNERGISTIC ACTIVE COMPOUND COMBINATIONS""","CHEMISTRY","114","10","19/04/2023"
"30/2016","22/07/2016","Mumbai","ORDINARY APPLICATION","903/MUM/2008","23/04/2008","A PROCESS FOR THE PRODUCTION OF HIGH MOLECULAR WEIGHT POLYETHYLENE TEREPHTHALATE","POLYMER","21","19","19/04/2023"
"30/2016","22/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","972/KOLNP/2007","20/03/2007","CENTRIFUGE NOZZLE AND METHOD AND TOOL FOR INSERTING AND EXTRACTING SAID NOZZLE INTO A CENTRIFUGE BOWL","MECHANICAL","23","6","19/04/2023"
"30/2016","22/07/2016","Chennai","CONVENTION APPLICATION","996/CHE/2008","22/04/2008","INDICATING USER PRESENCE ON A MESSAGING NETWORK","ELECTRONICS","27","18","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1009/KOL/2007","17/07/2007","PNEUMATICALLY POWERED SURGICAL CUTTING AND FASTENING INSTRUMENT WITH ACTUATOR AT DISTAL END","BIOMEDICAL","174","10","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1017/DELNP/2007","07/02/2007","""IMPACT ASSESSMENT SYSTEM  FOR DETERMINING EMERGENT CRITICALITY""","ELECTRONICS","41","10","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","10279/DELNP/2008","11/12/2008","""SAFETY DEVICE FOR SECURING MINIMUM SPACES AT THE TOP OR BOTTOM OF AN ELEVATOR SHAFT BEING INSPECTED AND ELEVATOR HAVING SUCH SAFETY DEVICE""","MECHANICAL","33","32","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1065/KOLNP/2009","19/03/2009","SMOOTHING THE INPUT CURRENT OF A REGENERATIVE POWER DELIVERY SYSTEM BY USING SLIDING DATA WINDOWS","ELECTRICAL","24","19","19/04/2023"
"31/2016","29/07/2016","Delhi","ORDINARY APPLICATION","1082/DEL/2003","01/09/2003",""" AN ANTIFILARIAL COMPOSITION""","CHEMISTRY","24","11","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1087/KOLNP/2007","28/03/2007","APPARATUS AND METHOD FOR MULTICHANEL, DIGITAL AUDIO CODING","ELECTRONICS","64","87","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1091/KOLNP/2010","25/03/2010","METHODS FOR FORMING STABILIZED METAL SALT PARTICLES","CHEMISTRY","20","24","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1116/KOL/2007","13/08/2007","LIGHT SOURCE WITH SEALANT COVER","ELECTRICAL","10","3","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1151/KOLNP/2010","30/03/2010","POLYCYCLOOLEFIN(PCO) THERMOSET ASSEMBLY AND PROCESS FOR ITS PREPARATION","POLYMER","42","19","19/04/2023"
"31/2016","29/07/2016","Kolkata","ORDINARY APPLICATION","116/KOL/2008","18/01/2008","AN IMPROVED NON-CONTACT METHOD OF MEASURING THE LENGTH OF ROLLED PRODUCT IN A ROLLING MILL","PHYSICS","15","10","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","1189/MUM/2010","09/04/2010","""PROCESS FOR THE PREPARATION OF AMINOINDANE COMPOUND""","CHEMISTRY","16","14","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1214/MUMNP/2008","13/06/2008","WEAR TIP FOR ROTARY MINERAL BREAKER","CHEMISTRY","27","25","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1221/MUMNP/2009","29/06/2009","ANTIBACTERIAL QUINOLINE DERIVATIVES","CHEMISTRY","67","28","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","123/KOL/2009","21/01/2009","SPARK IGNITED DIRECT INJECTION FLOW GEOMETRY FOR IMPROVED COMBUSTION","MECHANICAL","21","20","19/04/2023"
"31/2016","29/07/2016","Delhi","CONVENTION APPLICATION","1233/DEL/2004","01/07/2004","""E2,E4,Z8-UNDECATRIENOIC ACID AND ESTER AND CARBOXAMIDE DERIVATIVES THEREOF, ORGANOLEPTIC USES THEREOF AND PROCESSES FOR PREPARING SAME""","CHEMISTRY","35","29","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1258/MUMNP/2010","15/06/2010","“NETWORKED BATTERY MONITORS”","ELECTRICAL","16","5","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1284/KOL/2006","28/11/2006","APPARATUS AND METHOD FOR AUTOMATIC DISPLAY CONTROL IN MOBILE TERMINAL","ELECTRONICS","23","20","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1336/MUMNP/2010","23/06/2010","POSITIONING  USING  ENHANCED  PILOT  SIGNAL","ELECTRONICS","63","29","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1363/MUMNP/2009","20/07/2009","ISOLATED ANTIBODY AND KIT FOR DETERMINING IN A BIOLOGICAL SAMPLE SELECTIVELY ONLY THOSE MOLECULAR FORMS OF PROCALCITONIN, OR OF PROCALCITONIN PEPTIDES","BIOCHEMISTRY","38","22","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1366/KOLNP/2009","13/04/2009","IMPLANTABLE DEVICE","BIOMEDICAL","84","26","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1367/CHENP/2008","19/03/2008","COMPOSITIONS FOR STIMULATING NEUROGENESIS AND INHIBITING NEURONAL DEGENERATION","CHEMISTRY","56","8","19/04/2023"
"31/2016","29/07/2016","Chennai","ORDINARY APPLICATION","1392/CHE/2007","28/06/2007","SYSTEM AND METHOD FOR REJOINING POC SESSION FROM NW POC BOX","ELECTRONICS","41","18","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1443/DELNP/2006","16/03/2006","""A SHOCK ABSORBER""","MECHANICAL","16","16","19/04/2023"
"31/2016","29/07/2016","Kolkata","ORDINARY APPLICATION","1475/KOL/2009","24/12/2009","REINFORCED SAFFRON POWDER","CHEMISTRY","17","10","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1494/KOL/2007","01/11/2007","A PISTON FOR A DIESEL ENGINE TO REDUCE NOx EMISSION","MECHANICAL","21","11","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1515/KOL/2008","03/09/2008","A DURABLE ELECTRICALLY HEATED PARTICULATE MATERIAL REDUCTION SYSTEM AND METHOD","CHEMISTRY","29","13","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","1532/MUM/2009","29/06/2009","""PROCESS FOR THE PRESERVATION OF STARTER BACTERIA"".","BIOTECHNOLOGY","8","4","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1542/CHENP/2008","28/03/2008","MULTI-MODE ELECTRICALLY VARIABLE TRANSMISSIONS HAVING TWO PLANETARY GEAR SETS WITH ONE FIXED INTERCONNECTION AND CLUTCHED INPUT","ELECTRICAL","46","13","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","1594/CHENP/2010","19/03/2010","A DISASSEMBLED TRANSPORTATION TRANSFORMER
TRANSPORTING/ASSEMBLING METHOD","ELECTRICAL","60","12","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1618/KOLNP/2010","06/05/2010","BALLAST WATER TREATMENT SYSTEM","CHEMISTRY","33","9","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1636/DELNP/2011","07/03/2011","""FAT OR OIL COMPOSITION""","CHEMISTRY","25","5","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1639/MUMNP/2006","29/12/2006","LIGHT GUIDE FOR DENTISTRY APPLICATIONS","BIOMEDICAL","61","27","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1671/KOL/2008","26/09/2008","A FUEL CONTROL SYSTEM OF AN ENGINE AND  METHOD THEREFOR","MECHANICAL","24","20","19/04/2023"
"31/2016","29/07/2016","Kolkata","ORDINARY APPLICATION","1702/KOL/2007","18/12/2007","AN IMPROVED EMERGENCY TOURNIQUET FOR INSTANT STOPPAGE OF BLEEDING","BIOMEDICAL","7","4","19/04/2023"
"31/2016","29/07/2016","Chennai","ORDINARY APPLICATION","1733/CHE/2009","23/07/2009","MEDICAL NON REUSABLE SYRINGES","BIOMEDICAL","15","8","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","174/KOLNP/2008","14/01/2008","MEDICAL-TREATMENT ELECTRODE ASSEMBLY AND METHOD FOR MEDICAL TREATMENT","PHYSICS","27","10","19/04/2023"
"31/2016","29/07/2016","Delhi","ORDINARY APPLICATION","1743/DEL/2007","16/08/2007","""AN AUTOMATIC FAILURE DETECTION SYSTEM FOR A SINGLE PHASE INVERTER/UPS""","ELECTRICAL","47","10","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1744/MUMNP/2008","13/08/2008","APPARATUS AND METHOD FOR ALLOCATING RESOURCES AND PERFORMING COMMUNICATION IN A WIRELESS COMMUNICATION SYSTEM","ELECTRONICS","43","53","19/04/2023"
"31/2016","29/07/2016","Chennai","ORDINARY APPLICATION","1760/CHE/2008","20/07/2008","METHOD FOR MANAGING MULTIPLE OPERATIONS PERFORMED IN NEAR FIELD COMMUNICATION SYSTEMS","ELECTRONICS","30","15","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1760/DELNP/2010","12/03/2010","ADDITIVES FOR WATER-BASED DRILLING FLUIDS","CHEMISTRY","28","13","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1762/DELNP/2010","12/03/2010","LUBRICANT ADDITIVES FOR DRILLING FLUIDS","CHEMISTRY","28","9","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1762/KOL/2008","17/10/2008","AN ENGINE CYLINDER HEAD WITH INTERNAL EXHUAST MANIFOLD AND DUAL LEVEL COOLING PASSAGES TO MINIMIZE HEAT CONDUCTION FROM A DIRECTLY ATTACHED TURBOCHARGER","MECHANICAL","26","8","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1763/DELNP/2010","12/03/2010","THICKENERS FOR OIL-BASED DRILLING FLUIDS","CHEMISTRY","29","11","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1778/DELNP/2010","15/03/2010","""A WASTEWATER TREATMENT SYSTEM""","CHEMISTRY","35","20","19/04/2023"
"31/2016","29/07/2016","Chennai","CONVENTION APPLICATION","1806/CHE/2008","28/07/2008","FUEL INJECTION VALVE ATTACHING STRUCTURE IN ENGINE FOR SMALL-SIZED VEHICLE","MECHANICAL","33","5","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1831/DELNP/2009","19/03/2009","""COMPRESSED GASKETING MATERIAL""","POLYMER","13","13","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","1831/KOLNP/2009","18/05/2009","A MULTI-POINT CONNECTION MODULE FOR A TRANSFORMER COIL, AND A TRNSFORMER COMPRISING SUCH A CONNECTION MODULE","ELECTRICAL","13","20","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1833/MUMNP/2007","01/11/2007","SYSTEM AND METHOD OF EXECUTING PROGRAM THREADS IN A MULTI -THREADED PROCESSOR","COMPUTER","43","52","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","1849/MUM/2008","01/09/2008","METHOD FOR PREPARATION OF LITHOGRAPHIC PRINTING PLATE AND TO A LITHOGRAPHIC PRINTING PLATE PRODUCED BY THE METHOD","MECHANICAL","44","30","19/04/2023"
"31/2016","29/07/2016","Chennai","CONVENTION APPLICATION","1874/CHE/2005","21/12/2005","STORAGE AND TRANSPORT INDEPENDENT COLLABORATIVE DOCUMENT MANAGEMENT SYSTEM","COMPUTER","28","64","19/04/2023"
"31/2016","29/07/2016","Mumbai","CONVENTION APPLICATION","1891/MUM/2008","08/09/2008","METHOD AND DEVICE FOR POSITIONING A FINGER THREAD GUIDE OF A TEXTILE MACHINE PRODUCING CROSS-WOUND BOBBINS","COMPUTER","12","7","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","1899/MUM/2010","29/06/2010","IONIC FLUIDS","CHEMISTRY","37","9","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1937/MUMNP/2008","09/09/2008","CRUSH-RESISTANT OXYCODONE TABLETS INTENDED FOR PREVENTING ACCIDENTAL, MISUSE AND UNLAWFUL DIVERSION","CHEMISTRY","70","24","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","1950/MUMNP/2008","10/09/2008","FIXED CODEBOOK SEARCHING APPARATUS AND FIXED CODEBOOK SEARCHING METHOD","ELECTRONICS","29","7","19/04/2023"
"31/2016","29/07/2016","Delhi","DIVISIONAL CONVENTION APPLICATION","1986/DEL/2007","19/09/2007","""AN ANTIMICROBIAL QUINOLONE COMPOUND""","CHEMISTRY","53","9","19/04/2023"
"31/2016","29/07/2016","Kolkata","CONVENTION APPLICATION","1996/KOL/2008","12/11/2008","A HEATING MODULE FOR AN OXYGEN SENSOR","MECHANICAL","34","21","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","1997/DELNP/2010","22/03/2010","RUBBERY POLYMER WITH LOW COMPRESSION SET","POLYMER","30","13","19/04/2023"
"31/2016","29/07/2016","Chennai","ORDINARY APPLICATION","2032/CHE/2007","11/09/2007","SKIN CARE / LIGHTENING AGENT BASED ON PROTOCATECHUIC ACID DERIVATIVES AND COMPOSITIONS THEREOF","CHEMISTRY","25","7","19/04/2023"
"31/2016","29/07/2016","Chennai","CONVENTION APPLICATION","2033/CHE/2006","03/11/2006","METHOD OF DETERMINING FAILURE OF AN RFID LABEL READER","COMPUTER","17","31","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2047/KOLNP/2010","03/06/2010","UV STABILISATION OF A CROSS-LINKABLE POLYOLEFIN COMPOSITION COMPRISING AN ACIDIC SILANOL CONDENSATION CATALYST.","POLYMER","31","23","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2051/MUMNP/2007","03/12/2007","NEEDLE-LESS INJECTOR","BIOMEDICAL","20","19","19/04/2023"
"31/2016","29/07/2016","Delhi","ORDINARY APPLICATION","2086/DEL/2009","07/10/2009","“A CULTURE SYSTEM FOR THE GROWTH OF STEM CELLS”","BIOTECHNOLOGY","40","11","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","2103/MUM/2010","23/07/2010","PROCESS FOR SYNTHESIS OF TB DOPED ZNO NANOPARTICLES FOR TOTAL CONTROL OVER THE UV TO GREEN LUMINESCENCE  (GL) INTENSITY RATIO AND THE TUNABILITY OF UV LUMINESCENCE  (UVL)''","CHEMISTRY","28","12","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2143/KOLNP/2008","28/05/2008","ASSESSMENT OF ELECTRODE COUPLING FOR TISSUE ABLATION","BIOMEDICAL","64","22","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2149/MUMNP/2008","07/10/2008","METHOD AND APPARATUS FOR DISCONTINUOUSLY RECEIVING PACKET IN A MOBILE COMMUNICATION SYSTEM","ELECTRONICS","30","25","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2159/MUMNP/2008","08/10/2008","TRANSFORM DESIGN WITH SCALED AND NON-SCALED INTERFACES","COMPUTER","46","34","19/04/2023"
"31/2016","29/07/2016","Delhi","CONVENTION APPLICATION","2168/DEL/2006","03/10/2006","""PROCESS FOR THE MEASURING THE LENGTH OF YARN""","TEXTILE","26","14","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2180/CHENP/2008","02/05/2008","A SHEET METAL JOINT","METALLURGY","11","10","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2193/MUMNP/2008","14/10/2008","RADIO COMMUNICATION BASE STATION APPARATUS AND RADIO  COMMUNICATION METHOD USED FOR MULTI-CARRIER COMMUNICATION","ELECTRONICS","48","4","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2206/DELNP/2009","02/04/2009","""CATALYST SYSTEMS AND POLYMERIZATION PROCESSES""","POLYMER","56","36","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2317/CHENP/2009","27/04/2009","RATE DIVISION MULTIPLE ACCESS FOR UWB SYSTEMS","ELECTRONICS","47","41","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2341/KOLNP/2008","11/06/2008","AZAINDOLES USEFUL AS INHIBITORS OF JANUS KINASES","CHEMISTRY","108","50","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2342/MUMNP/2008","04/11/2008","SYSTEM AND/OR METHOD FOR INVERTING CALL ORIGINATION","ELECTRONICS","27","25","19/04/2023"
"31/2016","29/07/2016","Chennai","CONVENTION APPLICATION","2351/CHE/2008","25/09/2008","COWL STRUCTURE FOR MOTORCYCLE","MECHANICAL","46","18","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2374/CHENP/2009","28/04/2009","DUAL EXTINGUISHMENT FIRE SUPPRESSION SYSTEM USING  HIGH  VELOCITY  LOW  PRESSURE EMITTERS""","MECHANICAL","37","24","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2382/KOLNP/2010","30/06/2010","A METHOD AND AN APPARATUS FOR PROCESSING AN AUDIO SIGNAL","ELECTRONICS","44","15","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2409/MUMNP/2010","15/11/2010","AN IMMUNOASSAY KIT FOR DETECTING CEREBROSPINAL FLUID IN A SAMPLE","BIOTECHNOLOGY","40","11","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2415/CHENP/2009","29/04/2009","PROCESS AND A ROTARY KILN FOR CARBONIZING AND ACTIVATING CARBONACEOUS MATERIAL","CHEMISTRY","53","15","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2418/MUMNP/2008","12/11/2008","MULTI-PURPOSE VACUUM SUCTION APPARATUS","MECHANICAL","22","5","19/04/2023"
"31/2016","29/07/2016","Delhi","DIVISIONAL PCT NATIONAL PHASE APPLICATION","2476/DELNP/2008","25/03/2008","""A 4,4'-BIPHENOL POLYSULFONE COMPOSITION AND ARTICLES MADE THEREOF""","CHEMISTRY","18","8","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2480/DELNP/2006","03/05/2006","""A LOW DENSITY SUBSTANTIALLY LINEAR POLYETHYLENE""","CHEMISTRY","31","3","19/04/2023"
"31/2016","29/07/2016","Delhi","ORDINARY APPLICATION","2500/DEL/2013","23/08/2013","""A PROCESS FOR PREPARATION OF SLOW RELEASE CHEWABLE BREATH FRESHENER COMPOSITION""","BIOCHEMISTRY","28","9","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2512/DELNP/2009","17/04/2009","""POLYESTER PRODUCTION SYSTEM EMPLOYING HORIZONTALLY ELONGATED ESTERIFICATION VESSEL""","CHEMISTRY","26","19","19/04/2023"
"31/2016","29/07/2016","Chennai","ORDINARY APPLICATION","255/CHE/2006","16/02/2006","AN IMPROVED PROCESS FOR THE PREPARATION OF DONEPEZIL HYDROCHLORIDE","CHEMISTRY","13","9","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2579/DELNP/2006","08/05/2006","""SPLIT POLY-SIGE/POLY-SI ALLOY GATE STACK""","ELECTRICAL","20","6","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2597/MUMNP/2008","05/12/2008","FABRIC SOFTENER COMPOSITION","CHEMISTRY","24","10","19/04/2023"
"31/2016","29/07/2016","Delhi","ORDINARY APPLICATION","2612/DEL/2013","04/09/2013","""A PROCESS FOR PREPARATION OF NON-LIQUID CHEWABLE PARTICULATE MOUTH COOLANT""","BIOCHEMISTRY","23","10","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2626/KOLNP/2007","13/07/2007","SYSTEMS AND METHODS FOR PROVIDING CLIENT-SIDE ACCELERATION TECHNIQUES","ELECTRONICS","169","169","19/04/2023"
"31/2016","29/07/2016","Kolkata","PCT NATIONAL PHASE APPLICATION","2651/KOLNP/2011","27/06/2011","PROCESS FOR THE PRODUCTION OF OLEFINS","CHEMISTRY","39","28","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","2680/MUM/2010","27/09/2010","WATER PURIFICATION SYSTEM","CHEMISTRY","36","27","19/04/2023"
"31/2016","29/07/2016","Mumbai","ORDINARY APPLICATION","2681/MUM/2010","27/09/2010","DEVICE FOR PURIFICATION WATER","CHEMISTRY","25","14","19/04/2023"
"31/2016","29/07/2016","Delhi","PCT NATIONAL PHASE APPLICATION","2683/DELNP/2010","19/04/2010","""NOVEL SULFATED OLIGOSACCHARIDE""","CHEMISTRY","198","9","19/04/2023"
"31/2016","29/07/2016","Mumbai","PCT NATIONAL PHASE APPLICATION","2707/MUMNP/2008","19/12/2008","RAZOR BLADE UNIT","MECHANICAL","30","20","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","278/CHENP/2009","16/01/2009","BOTTLE FOR FLUID PRODUCTS, PARTICULARLY PHARMACEUTICAL,MEDICINAL OR COSMETIC PRODUCTS","POLYMER","16","23","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2807/CHENP/2009","20/05/2009","CONTROLLABLE PHASE-ANGLE CONVERTER","ELECTRICAL","24","13","19/04/2023"
"31/2016","29/07/2016","Chennai","PCT NATIONAL PHASE APPLICATION","2825/CHENP/2008","06/06/2008","BILLBOARD HAVING SELF-SUPPORTING,NON-COMBUSTIBLE PANEL HAVING BASE LAYER FOR PRINTING INKS CURING UNDER ULTRAVIOLET LIGHT","ELECTRONICS","7","2","19/04/2023"
