PUBLICATION_NUMBER,PUBLICATION_DATE,IPO_LOCATION,APPLICATION_TYPE_DESC,APPLICATION_NUMBER,DATE_OF_FILING,TITLE_OF_INVENTION,FIELD_OF_INVENTION,NO_OF_PAGES,NO_OF_CLAIMS,DATE_UPDATED_d_m_y
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.01927E+11,25/10/2019,LIGHT STABILIZER MIXTURE,POLYMER,39,15,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,17/06/2019,NOVEL ADENYLOSUCCINATE SYNTHETASE AND METHOD FOR PRODUCING PURINE NUCLEOTIDE USING SAME,BIOCHEMISTRY,41,8,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,2/8/2019,A GLASS BRIQUETTE AND FORMING SYSTEM,CHEMISTRY,18,51,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.01937E+11,14/09/2019,CRYSTALLINE FORM HYDRATED WITH 2-ACRYLAMIDO-2-METHYLPROPANE SULPHONIC ACID,CHEMISTRY,42,17,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,31/01/2019,“PROCESS FOR THE PREPARATION OF AMORPHOUS CANAGLIFLOZIN SUBSTANTIALLY FREE OF HYDROPEROXIDE IMPURITY”,CHEMISTRY,24,14,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,10/2/2019,“PROCESS FOR THE PREPARATION OF DIMETHINDENE MALEATE”,CHEMISTRY,17,6,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,13/02/2019,INTELLIGENT TRAVEL PLANNING SYSTEM TO MAXIMIZE TRAVEL EXPERIENCE BY MANAGING CONSTRAINTS AND OPTIMIZING REDUNDANCY,COMPUTER,25,16,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,9/3/2019,FUEL INJECTION SYSTEM FOR A VEHICLE,MECHANICAL,31,20,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,4/4/2019,HERBAL INCENSE FORMULATION,FOOD,23,13,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,10/4/2019,PHOTO ELECTRIC CANDLE,MECHANICAL,11,10,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,10/6/2019,IMPROVED PROCESS FOR THE PREPARATION OF MIRTAZAPINE,CHEMISTRY,20,10,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,8/8/2019,METHOD AND SYSTEM FOR DETECTING QUANTUM OF BATTERYDISCHARGE IN AN ELECTRIC VEHICLE,PHYSICS,14,7,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.01941E+11,17/10/2019,IMFMCTE-INTRAVENOUS MONO-UNSATURATED FATTY ACID/MEDIUM CHAIN TRIGLYCERIDE EMULSION,BIOTECHNOLOGY,22,10,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,12/3/2019,PROTECTING A TRANSFORMER COMPRISING A TAP CHANGER,ELECTRICAL,17,13,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.01947E+11,17/10/2019,POSITIVE ELECTRODE ACTIVE MATERIAL AND BATTERY,ELECTRICAL,37,23,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02011E+11,16/09/2020,SYNTHESIS OF CARBON NANOMATERIALS AND METHOD THEREOF,CHEMISTRY,30,11,19/04/2023
Jul-23,17/02/2023,Delhi,CONVENTION APPLICATION,2.02014E+11,6/4/2020,WINDING HEAD FOR SURGICAL SUTURE MATERIAL,BIOTECHNOLOGY,11,6,19/04/2023
Jul-23,17/02/2023,Delhi,CONVENTION APPLICATION,2.02014E+11,10/6/2020,NOVEL HYPOCHLOROUS ACID DISINFECTANT AND ITS PRODUCTION METHOD,CHEMISTRY,28,10,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,18/01/2020,"""SWAPPABLE BATTERY SYSTEM""",ELECTRICAL,52,20,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,11/2/2020,"""SYSTEM AND METHOD FOR EXTRACTION OF SOLUBLE FLAVORING COMPONENTS FROM SOLID FLAVOR CARRIER MATERIAL INTO A BREWING LIQUID""",FOOD,24,17,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,2/3/2020,"COMPOSITION FOR GEL POLYMER ELECTROLYTE, GEL POLYMER ELECTROLYTE PREPARED BY MEANS OF SAME, AND LITHIUM SECONDARY BATTERY COMPRISING SAME",ELECTRICAL,39,10,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,31/03/2020,OIL SEPARATOR,CHEMISTRY,31,13,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,3/4/2020,PDE9 INHIBITOR AND USE THEREOF,CHEMISTRY,138,14,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,6/4/2020,MULTI-AMINE POLYESTER DISPERSANT MADE VIA AN ANHYDRIDE INTERMEDIATE,POLYMER,39,22,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,21/04/2020,PROCESS FOR STRIPPING HYDROPROCESSED EFFLUENT FOR IMPROVED HYDROGEN RECOVERY,CHEMISTRY,25,10,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,24/04/2020,PLASTICIZER COMPOSITION AND RESIN COMPOSITION COMPRISING SAME,POLYMER,40,11,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,11/6/2020,INTERNAL OLEFIN SULFONATE COMPOSITION AND METHOD FOR PRESERVING INTERNAL OLEFIN SULFONATE,CHEMISTRY,104,14,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,7/7/2020,WET COLD ASH HIGH EFFICIENCY THERMAL ENERGY RECOVERY GASIFICATION SYSTEM AND PROCESS,CHEMISTRY,23,11,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,20/08/2020,"PYRIDAZINOL COMPOUND, DERIVATIVE THEREOF, PREPARATION METHOD THEREFOR, HERBICIDAL COMPOSITION AND USE THEREOF",CHEMISTRY,261,18,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,27/08/2020,PROCESS FOR THE PREPARATION OF ELOBIXIBAT,CHEMISTRY,22,20,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,21/09/2020,INK COMPOSITION FOR INKJET PRINTING,POLYMER,29,17,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,24/11/2020,"BIOLOGICAL TISSUE ACCESS AND CLOSURE APPARATUS, SYSTEMS AND METHODS",BIOMEDICAL,42,14,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02017E+11,3/12/2020,SULFINYLAMINOBENZAMIDE AND SULFONYLAMINOBENZAMIDE DERIVATIVES,CHEMISTRY,225,57,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,10/1/2020,METHOD AND SYSTEM FOR MEDICAL IMAGING EVALUATION,COMPUTER,33,22,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02021E+11,24/02/2020,A BIOCIDAL BINDER EMULSION,POLYMER,27,25,19/04/2023
Jul-23,17/02/2023,Mumbai,CONVENTION APPLICATION,2.02024E+11,18/05/2020,"METHOD, DEVICE AND STORAGE MEDIUM FOR DISPLAYING CONTENT IN NOTIFICATION BAR",ELECTRONICS,45,20,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,11/1/2020,PHARMACEUTICAL COMPOSITION IN SOLID EXTRUDED FORM,CHEMISTRY,9,18,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,25/01/2020,CATHODIC PROTECTION FOR OFFSHORE WIND TURBINE STEEL SUPPORT STRUCTURES,CHEMISTRY,24,16,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,4/4/2020,PRECURSOR STABILISATION PROCESS,CHEMISTRY,172,30,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,20/04/2020,PROCESS FOR THE PREPARATION OF RALTEGRAVIR,CHEMISTRY,25,19,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,23/04/2020,COMPOSITION FOR COOLING AND LUBRICATING A DRIVE SYSTEM OF A VEHICLE,POLYMER,22,10,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,25/06/2020,METHOD FOR PRODUCING PHOSPHORUS-CONTAINING a-AMINONITRILES,CHEMISTRY,24,15,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,3/9/2020,PROTEOMIC ASSAY USING QUANTUM SENSORS,CHEMISTRY,51,20,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,8/9/2020,OPERATION SUPPORT SYSTEM AND OPERATION SUPPORT METHOD FOR DESULFURIZATION EQUIPMENT,CHEMISTRY,26,9,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,15/10/2020,CLOSURE CAPSULE,POLYMER,11,10,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02027E+11,6/11/2020,"OXIDATION DEVICE, WATER TREATMENT DEVICE, WATER TREATMENT METHOD, OZONE WATER GENERATION METHOD, AND CLEANING METHOD",CHEMISTRY,65,20,19/04/2023
Jul-23,17/02/2023,Mumbai,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.02028E+11,18/04/2020,BROADCAST SIGNAL FRAME GENERATING APPARATUS AND BROADCAST SIGNAL FRAME GENERATING METHOD USING BOOTSTRAP AND PREAMBLE,COMMUNICATION,98,11,19/04/2023
Jul-23,17/02/2023,Kolkata,ORDINARY APPLICATION,2.02031E+11,13/02/2020,A EMULSIFIED AND PARTIALLY NEUTRALIZED FORMULATION OF FLOTATION COLLECTORS,CHEMISTRY,24,10,19/04/2023
Jul-23,17/02/2023,Kolkata,ORDINARY APPLICATION,2.02031E+11,11/8/2020,METHODS FOR DETECTION OF ANTIBIOTIC RESISTANCE IN PATHOGENIC BACTERIA AND COMPOSITIONS THEREOF,BIOTECHNOLOGY,30,5,19/04/2023
Jul-23,17/02/2023,Kolkata,ORDINARY APPLICATION,2.02031E+11,9/11/2020,METHODS FOR DETECTION OF CARBAPENEM RESISTANCE IN PATHOGENIC BACTERIA AND COMPOSITIONS THEREOF,BIOTECHNOLOGY,29,10,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,7/7/2020,TRANSPARENT SUBSTRATE WITH MULTILAYER FILM,CHEMISTRY,28,16,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,7/8/2020,DEVICE FOR PURIFYING DRINKING WATER,CHEMISTRY,15,12,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02037E+11,20/11/2020,ARRESTING CABLE RETRACTION SYSTEM,MECHANICAL,18,16,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02041E+11,6/8/2020,AN ELECTION EXTENDER DEVICE,ELECTRONICS,18,10,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02041E+11,11/11/2020,CMT SIMULATOR,ELECTRONICS,36,10,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,20/02/2020,SOLID-STATE BATTERY BASED ON AN ION-CONDUCTIVE MATRIX COMPOSED OF CAMPHOR OR 2-ADAMANTANONE,ELECTRICAL,11,10,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,27/04/2020,HEATER FOR FUSER HAVING HEATING ELEMENTS,PHYSICS,20,15,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,3/11/2020,"PAINTING METHOD, PAINTING DEVICE AND PAINTING PROGRAM",CHEMISTRY,20,5,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,24/11/2020,OPTICAL DEVICE INCLUDING A LIGHTGUIDE FOR A HEAD-MOUNTABLE DISPLAY,PHYSICS,17,29,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02047E+11,18/12/2020,PROTEIN KINASE INHIBITORS FOR PROMOTING LIVER REGENERATION OR REDUCING OR PREVENTING HEPATOCYTE DEATH,CHEMISTRY,163,18,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,8/4/2021,A PROCESS FOR PRODUCTION OF BIO CNG FROM BIOGAS,CHEMISTRY,21,5,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,29/07/2021,PROCESS FOR THE PREPARATION OF ANGIOTENSIN RECEPTOR BLOCKERS OR PHARMACEUTICALLY ACCEPTABLE SALTS THEREOF,CHEMISTRY,26,10,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,25/08/2021,SYSTEM FOR AIR PURIFICATION,MECHANICAL,20,10,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,19/10/2021,SYNERGISTIC HERBICIDAL COMPOSITION OF TRIAZINE AND SULFONYLUREA HERBICIDES WITH PHENOXYACETIC HERBICIDE,CHEMISTRY,58,28,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,15/11/2021,AN ADD ON DEVICE IN WATER GEYSER FOR WATER TEMPERATURE AND ELEMENT HEALTH ALERTING DEVICE,MECHANICAL,16,7,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,3/12/2021,AN IOT BASED INTERACTIVE POWER SOURCE FOR POWER BACKUP USED IN ELECTRIC VEHICLE,ELECTRONICS,14,5,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02111E+11,18/12/2021,PROCESS FOR THE LASER ASSISTED SYNTHESIS OF NANO-HYDROXYAPATITE AND THEREOF,CHEMISTRY,35,9,19/04/2023
Jul-23,17/02/2023,Delhi,CONVENTION APPLICATION,2.02114E+11,15/03/2021,SANITARY ARTICLE,CHEMISTRY,28,23,19/04/2023
Jul-23,17/02/2023,Delhi,CONVENTION APPLICATION,2.02114E+11,30/04/2021,"COMPOSITE PHASE CHANGE MATERIAL, APPLICATION METHOD OF COMPOSITE PHASE CHANGE MATERIAL, AND BATTERY",CHEMISTRY,28,13,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,15/01/2021,REJUVENATION OF CAR T CELL,CHEMISTRY,39,33,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,27/01/2021,NOZZLE MOUNTING ASSEMBLY AND POST-TREATMENT SYSTEM,CHEMISTRY,11,14,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,2/2/2021,ANTAGONISTS OF T2R54 AND COMPOSITIONS AND USES THEREOF,CHEMISTRY,191,15,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,15/02/2021,UREA COMPOUNDS AND COMPOSITIONS AS SMARCA2/BRM ATPASE INHIBITORS,CHEMISTRY,59,6,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,5/3/2021,METHOD FOR PRODUCING A FIBRE-PLASTIC-COMPOSITE REFERENCE BODY AND TEST METHOD,CHEMISTRY,14,11,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,12/3/2021,MODIFIED SUPPORTED CHROMIUM CATALYSTS AND ETHYLENE-BASED POLYMERS PRODUCED THEREFROM,POLYMER,57,41,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,30/03/2021,BATTERY,ELECTRICAL,25,10,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,3/6/2021,FAN MOTOR WATERPROOF STRUCTURE,ELECTRICAL,15,6,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,7/7/2021,MULTILAYER DISSOLVABLE SOLID ARTICLE WITH SPECIFIC ASPECT RATIO,CHEMISTRY,54,12,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,2/9/2021,MAGNETIC ASSEMBLIES AND PROCESSES FOR PRODUCING OPTICAL EFFECT LAYERS COMPRISING ORIENTED NON-SPHERICAL OBLATE MAGNETIC OR MAGNETIZABLE PIGMENT PARTICLES,CHEMISTRY,35,15,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,9/10/2021,PETROLEUM RESIDUE FIRED BOILER SYSTEM AND METHOD FOR CONTROLLING COMBUSTION OF PETROLEUM RESIDUE USING PETROLEUM RESIDUE FIRED BOILER,CHEMISTRY,37,9,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,20/10/2021,METHOD FOR PRODUCING LOW-SULFUR COAL,CHEMISTRY,50,16,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,30/11/2021,AEROSOL-FORMING COMPOSITION FOR FIRE SUPPRESSION,CHEMISTRY,17,5,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,30/11/2021,"HEAT STORAGE MATERIAL COMPOSITION, AND HEAT STORAGE SYSTEM FOR HEATING AND COOLING BUILDING",CHEMISTRY,27,8,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,8/12/2021,WATER TREATMENT SYSTEM AND WATER TREATMENT METHOD,CHEMISTRY,95,29,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02117E+11,20/12/2021,THREADED COUPLING FOR STEEL PIPE,MECHANICAL,28,9,19/04/2023
Jul-23,17/02/2023,Delhi,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.02118E+11,28/05/2021,“A METAL ALLOY COATED STEEL STRIP”,METALLURGY,27,32,19/04/2023
Jul-23,17/02/2023,Delhi,DIVISIONAL PCT NATIONAL PHASE APPLICATION,2.02118E+11,1/7/2021,“ANTIMICROBIAL POLYMER FOR USE IN OPHTHALMIC IMPLANTS”,BIOMEDICAL,17,14,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,5/3/2021,AN EJECTOR ASSISTED VAPOUR ABSORPTION-RESORPTION CYCLE BASED COOLING SYSTEM,ELECTRONICS,25,8,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,12/6/2021,A SYSTEM FOR FACILITATING A SECURE STORAGE AND ACCESS OF A CONFIDENTIAL INFORMATION,COMPUTER,42,10,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,27/08/2021,MONITORNG PATIENT’S HEALTH,BIOMEDICAL,31,9,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,27/09/2021,ORTHONITRATION OF THYMOL USING NANO-CRYSTALLINE LA/MO/SIO2 MIXED OXIDE.,CHEMISTRY,9,6,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,27/10/2021,PIPERAZINYLQUINOLINE-ARYLTETRAZOLE HYBRIDS AS ANTIMALARIAL AGENTS,CHEMISTRY,24,3,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02121E+11,24/11/2021,A PROCESS FOR SYNTHESIS OF NANOCRYSTALLINE CUBIC HYDROGEN TUNGSTEN BRONZE POWDER,CHEMISTRY,19,1,19/04/2023
Jul-23,17/02/2023,Mumbai,CONVENTION APPLICATION,2.02124E+11,8/6/2021,STARTER MAGNET SWITCH,ELECTRICAL,31,5,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02127E+11,5/1/2021,ECTONUCLEOTIDASE INHIBITORS AND METHODS OF USE THEREOF,CHEMISTRY,333,92,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02127E+11,22/01/2021,PAPER CONTAINER,MECHANICAL,21,4,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02127E+11,24/02/2021,STABILIZED ROTOMOLDED POLYOLEFIN,POLYMER,33,21,19/04/2023
Jul-23,17/02/2023,Mumbai,PCT NATIONAL PHASE APPLICATION,2.02127E+11,20/12/2021,FLEXIBLE PRODUCTION OF GASOLINE AND JET FUEL IN ALKYLATION REACTOR,CHEMISTRY,17,22,19/04/2023
Jul-23,17/02/2023,Kolkata,ORDINARY APPLICATION,2.02131E+11,24/03/2021,AN APPARATUS AND A METHOD FOR TREATING A LIQUID METAL,MECHANICAL,30,14,19/04/2023
Jul-23,17/02/2023,Kolkata,PCT NATIONAL PHASE APPLICATION,2.02137E+11,26/03/2021,POLYTETRAFLUOROETHYLENE PRODUCTION METHOD,POLYMER,427,15,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,12/1/2021,METHOD AND SYSTEM FOR ANALYZING DATA DISPLAYED ON VENTILATORS,ELECTRICAL,34,11,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,2/3/2021,A PROCESS FOR GENERATING BROADBAND WHITE LIGHT FROM POLYCRYSTALLINE YTTRIUM IRON GARNET AND A PRODUCT THEREOF,PHYSICS,19,20,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,29/04/2021,SENSOR FAILURE DETECTION METHOD AND SAFE CONTINUOUS OPERATION SYSTEM FOR ELECTRIC VEHICLE,ELECTRONICS,21,9,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,18/08/2021,SOLAR WATER HEATER WITH INTEGRATED WATER STORAGE TANK,MECHANICAL,26,7,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,13/12/2021,"SILVER NANOPARTICLES MEDIATED AMLA, NEEM DENTAL VARNISH",CHEMISTRY,8,4,19/04/2023
Jul-23,17/02/2023,Chennai,ORDINARY APPLICATION,2.02141E+11,13/12/2021,AAO TEMPLATE-ASSISTED SYNTHESIS PROCESS COUPLED WITH ALKALI ETCHING TO DEVELOP ZINC OXIDE BRANCHED SUPERSTRUCTURES,CHEMISTRY,22,10,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02147E+11,21/01/2021,CHLORINATED POLYOLEFIN RESIN AND METHOD FOR PRODUCING SAME,POLYMER,30,7,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02147E+11,31/05/2021,FILTER MODULE FOR GRAVITY-BASED WATER PURIFICATION DEVICE AND GRAVITY-BASED WATER PURIFICATION DEVICE INCLUDING SAME,CHEMISTRY,19,14,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02147E+11,20/08/2021,HIGH-FREQUENCY HARDENING APPARATUS,ELECTRICAL,31,8,19/04/2023
Jul-23,17/02/2023,Chennai,PCT NATIONAL PHASE APPLICATION,2.02147E+11,24/12/2021,"""A PAINTING FACILITY""",TEXTILE,32,9,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02211E+11,5/1/2022,“HERBAL FORMULATION FOR SLEEP APNEA”,BIOTECHNOLOGY,19,8,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02211E+11,23/02/2022,A MODULAR SYSTEM AND METHOD TO IDENTIFY SUSPECTED DEVICES AND CALCULATE THE SAFE EVACUATION RANGE,COMPUTER,17,9,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02211E+11,29/04/2022,A SYSTEM TO PROHIBIT MOSQUITOES BREEDING BY USING SPRINKLER CHEMICALS,COMPUTER,22,7,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02211E+11,7/7/2022,A SYSTEM FOR RIVER WATER PURIFICATION FOR REMOVING WATER POLLUTANTS AND EXTRACTING SUSPENDED SLUDGE,CHEMISTRY,21,6,19/04/2023
Jul-23,17/02/2023,Delhi,ORDINARY APPLICATION,2.02211E+11,29/07/2022,A PROCESS OF RECYCLING OF PET WASTE INTO BHET MONOMER,POLYMER,30,10,19/04/2023
Jul-23,17/02/2023,Delhi,CONVENTION APPLICATION,2.02214E+11,24/01/2022,"DEVICE FOR DOSING A POWDER, IN PARTICULAR A PULVERULENT PHARMACEUTICAL",CHEMISTRY,31,15,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02217E+11,7/1/2022,"AMINO SILICONE POLYMER, SILICONE EMULSION COMPRISING SAME, AND METHOD FOR MANUFACTURING SAME",CHEMISTRY,27,7,19/04/2023
Jul-23,17/02/2023,Delhi,PCT NATIONAL PHASE APPLICATION,2.02217E+11,19/04/2022,DRAINAGE MECHANISM AND AIR-CONDITIONING SYSTEM EQUIPPED WITH SAME,MECHANICAL,25,21,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02221E+11,3/2/2022,SYSTEM AND METHOD FOR DATA WAREHOUSE WORKLOAD TRANSFORMATION,COMPUTER,28,8,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02221E+11,8/2/2022,A SYSTEM FOR USER AUTHENTICATION USING CONTACTLESS IMAGE ACQUISITION,COMPUTER,13,5,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02221E+11,16/04/2022,“ISOLATION PROCESS FOR GLUCURONIDE COMPOUND FROM A HERBAL SOURCE”,CHEMISTRY,27,16,19/04/2023
Jul-23,17/02/2023,Mumbai,ORDINARY APPLICATION,2.02221E+11,26/06/2022,A 3D PRINTING METHOD WITH A NOVEL WAY OF DRUG LOADING,MECHANICAL,23,6,19/04/2023
