"PUBLICATION_NUMBER","PUBLICATION_DATE","IPO_LOCATION","APPLICATION_TYPE_DESC","APPLICATION_NUMBER","DATE_OF_FILING","TITLE_OF_INVENTION","FIELD_OF_INVENTION","NO_OF_PAGES","NO_OF_CLAIMS","DATE_UPDATED_d_m_y"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1433/DELNP/2012","15/02/2012","""CONCEPT OF SUPPLYING A LOW VOLTAGE DOOR DRIVE DIRECTLY THROUGH THE TRAVELING CABLE""","MECHANICAL","14","19","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1437/CHENP/2011","01/03/2011","COPOLYMERS USEFUL AS RHEOLOGY MODIFIERS AND HOME AND PERSONAL CARE COMPOSITIONS","CHEMISTRY","105","14","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1459/KOLNP/2011","05/04/2011","PERFUMING INGREDIENTS OF THE FLORAL AND/OR ANIS TYPE","CHEMISTRY","28","10","19/04/2023"
"22/2018","01/06/2018","Kolkata","ORDINARY APPLICATION","147/KOL/2010","16/02/2010","SURFACTANT ASSISTED MITIGATION OF BROWNING OF FRIED FOOD SUBSTANCE BY ENZYMATIC TREATMENT","FOOD","25","15","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1507/CHENP/2010","17/03/2010","GASIFICATION REACTOR AND PROCESS FOR ENTRAINED-FLOW GASIFICATION","CHEMISTRY","20","25","19/04/2023"
"22/2018","01/06/2018","Mumbai","CONVENTION APPLICATION","1542/MUM/2013","26/04/2013","COMMUNICATION DEVICE WITH HIGH ISOLATION CHARACTERISTICS","ELECTRICAL","28","20","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1564/MUMNP/2012","21/06/2012","APPARATUS FOR REGULATING TWO-PHASE FLOW AND PORTABLE ATOMIZER      BASED ON TWO-PHASE FLOW","CHEMISTRY","17","10","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","1632/MUM/2007","24/08/2007","METHOD AND APPARATUS FOR RESIN COATING OF SAND COUPLED WITH SOLVENT RECOVERY SYSTEM","ELECTRONICS","9","5","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","164/CHE/2010","25/01/2010","METHOD OF MAKING A PIGMENTED PHASE CHANGE INK WITH DISPERSANT AND SYNERGIST","MECHANICAL","33","3","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","1647/DELNP/2013","22/02/2013","COATED METAL PLATE HAVING EXCELLENT CONDUCTIVITY AND CORROSION RESISTANCE","POLYMER","98","11","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1679/CHENP/2009","25/03/2009","CONVERSION OF AC LINES TO HVDC LINES","ELECTRICAL","22","21","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1745/CHENP/2012","24/02/2012","“INTEGRATED HYDROMETHANATION COMBINED CYCLE PROCESS”","CHEMISTRY","53","10","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","1814/CHENP/2012","28/02/2012","""PARABOLIC TROUGH COLLECTOR""","MECHANICAL","17","9","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","1823/MUMNP/2012","24/07/2012","""FIBER OPTIC CURRENT SENSOR""","PHYSICS","23","6","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","1836/KOLNP/2008","07/05/2008","AIR FILTER ARRANGEMENT; ASSEMBLY; AND METHODS","MECHANICAL","57","18","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","1884/DEL/2013","25/06/2013","PROCESS FOR THE PREPARATION OF SUBSTITUTED AND/OR UNSUBSTITUED BENZYLAMINES","CHEMISTRY","12","9","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","1909/MUM/2009","19/08/2009","A SYSTEM FOR PROVIDING UNIVERSAL ACCESS TO PRE-DEFINED INFORMATION THROUGH A PHONE","ELECTRONICS","16","5","19/04/2023"
"22/2018","01/06/2018","Chennai","ORDINARY APPLICATION","1985/CHE/2010","13/07/2010","A MEANS FOR ASSEMBLING BLADES ON TO A DISC OF A ROTOR IN A STEAM TURBINE","MECHANICAL","40","6","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","2011/DEL/2007","24/09/2007","""NOZZLE FOR ONLINE AND OFFLINE WASHING OF GAS TURBINE COMPRESSORS""","CHEMISTRY","32","36","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","201711002375","21/01/2017","MODULAR DRUM AND METHOD OF MANUFACTURING THEREOF","MECHANICAL","21","14","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","2040/MUM/2013","17/06/2013","A METHODOLOGY TO DETERMINE INFLUENCE OF INITIAL WATER CONTENT AND SPECIMEN THICKNESS ON THE SWCC OF FINE-GRAINED SOILS","COMPUTER","19","7","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2100/MUMNP/2013","11/11/2013","EXHAUST GAS PURIFYING CATALYST AND CARRIER","CHEMISTRY","15","3","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2110/KOLNP/2010","09/06/2010","ELECTRIC COOKING DEVICE","MECHANICAL","23","13","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2130/KOLNP/2008","27/05/2008","PRESSURE RELIEF DEVICE","MECHANICAL","35","51","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2157/MUMNP/2011","14/10/2011","“CONTEXT BASED MESSAGING FOR WIRELESS COMMUNICATION”","COMPUTER","51","50","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","216/DEL/2012","25/01/2012","CARBON NANOPARTICLES FOR ENVIRONMENTAL AND ENERGY RELATED APPLICATIONS AND AN IMPROVED PROCESS FOR THE PREPARATION THEREOF","CHEMISTRY","29","10","19/04/2023"
"22/2018","01/06/2018","Kolkata","ORDINARY APPLICATION","216/KOL/2013","26/02/2013","ANTI-HAIR LOSS FORMULATION","CHEMISTRY","24","26","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","2179/DEL/2010","14/09/2010","BENZOTHIAZOLE COMPOUNDS AND PROCESS FOR THE PREPARATION THEREOF","CHEMISTRY","31","16","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","218/KOLNP/2012","31/01/2012","DISPERSANT FOR USE IN A CARBON FILLER","ELECTRICAL","64","6","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","2244/CHE/2009","16/09/2009","""BANDWIDTH-MAINTAINING MULTIMODE OPTICAL FIBERS""","COMPUTER","41","22","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","2272/DEL/2009","04/11/2009","“A PROCESS FOR PREPARATION OF HERBAL APHRODISIAC HARD BOILED CANDY FORMULATION”","MECHANICAL","8","2","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","2292/DEL/2010","24/09/2010","""A CATALYTIC CONVERSION PROCESS FOR PRODUCING MORE DIESEL AND PROPYLENE""","CHEMISTRY","55","39","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2295/CHENP/2011","05/04/2011","LAMINATED PLATE AND COMPOSITE FORMED ARTICLE","CHEMISTRY","54","5","19/04/2023"
"22/2018","01/06/2018","Chennai","ORDINARY APPLICATION","2340/CHE/2007","16/10/2007","AN ORALLY ADMINISTRABLE SOLID PHARMACEUTICAL COMPOSITION AND A PROCESS THEREOF","CHEMISTRY","32","21","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2348/DELNP/2010","06/04/2010","""IMPROVEMENTS IN SECURITY DEVICES""","ELECTRONICS","40","39","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","2404/DEL/2010","07/10/2010","A FERROELECTRIC CERAMIC COMPOSITON AND METHOD FOR SENSOR AND POWER HARVESTING APPLICATIONS","ELECTRONICS","19","16","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","2424/MUM/2010","31/08/2010","A BANDWIDTH EFFICIENT METHOD OF DYNAMICALLY UPDATING REGION OF INTEREST COORDINATES OF AN IMAGE DURING VIDEO STREAMING","COMPUTER","24","23","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","25/DELNP/2012","02/01/2012","""METHOD FOR PRODUCING ALICYCLIC ALCOHOL""","CHEMISTRY","34","11","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2525/MUMNP/2010","26/11/2010","“METHOD OF INCREASING SEED YIELD, GROWTH RATE AND/OR BIOMASS OF A PLANT USING NUCLEIC ACID CONSTRUCTS”","BIOTECHNOLOGY","211","16","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","2571/CHE/2007","07/11/2007","DEVICE FOR ELECTRICAL CONNECTION OF TWO SECTIONS OF A PRE-FABRICATED ELECTRICAL CANALIZATION TO PERFORM ADJUSTMENT OF SAID CANALIZATION IN LENGTH","ELECTRICAL","14","8","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2574/CHENP/2011","18/04/2011","OPTIMISED METHOD AND DEVICE FOR CHEMICAL LOOP COMBUSTION ON LIQUID HYDROCARBON FEEDSTOCK","MECHANICAL","35","20","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2587/DELNP/2011","08/04/2011","""CATALYST AND PROCESS""","CHEMISTRY","14","17","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","2612/DEL/2008","19/11/2008","""AN IMPROVED REAR WHEEL RIM ASSEMBLY""","MECHANICAL","11","4","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2636/MUMNP/2012","27/11/2012","HIGH REFRACTIVE INDEX,  ACRYLIC OPHTHALMIC DEVICE MATERIALS WITH REDUCED GLISTENINGS","CHEMISTRY","30","19","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","2649/MUMNP/2010","09/12/2010","METHOD AND APPARATUS OF DATA TRANSMISSION OVER GUARD SUB-CARRIERS IN MULTI-CARRIER OFDM SYSTEMS","COMMUNICATION","38","26","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","2692/CHE/2009","05/11/2009","""BREGUET OVERCOIL BALANCE SPRING MADE OF MICRO-MACHINABLE MATERIAL""","PHYSICS","25","28","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2700/KOLNP/2011","29/06/2011","SUBSTITUTED 5,6-DIHYDRO-6-PHENYLBENZO[F] ISOQUINOLIN-2-AMINE COMPOUNDS","CHEMISTRY","375","48","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","2719/DEL/2006","20/12/2006","Method and system for performing prognosis and asset management services","ELECTRONICS","45","10","19/04/2023"
"22/2018","01/06/2018","Delhi","DIVISIONAL ORDINARY APPLICATION","2763/DEL/2006","21/12/2006","""A DISPLAY DEVICE""","ELECTRONICS","23","7","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2774/CHENP/2010","11/05/2010","TARGETED MOBILE CONTENT INSERTION AND/OR REPLACEMENT","COMPUTER","20","10","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","2777/DEL/2008","08/12/2008","“QUICK DISINTEGRATING TASTE MASKED COMPOSITION”","CHEMISTRY","13","20","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2783/KOLNP/2008","09/07/2008","ICE-MAKING DEVICE FOR REFRIGERATOR","MECHANICAL","38","41","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","2797/DELNP/2010","22/04/2010","SYSTEM AND METHOD FOR IMPROVING SIGNALING CHANNEL ROBUSTNESS","COMMUNICATION","29","28","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","2806/DEL/2005","20/12/2005","""WIRELESS/WIRED MOBILE COMMUNICATION DEVICE WITH OPTION TO AUTOMATICALLY BLOCK WIRELESS COMMUNICATION WHEN CONNECTED FOR WIRED COMMUNICATION""","COMMUNICATION","20","15","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","2826/KOLNP/2008","11/07/2008","BELLOWS TYPE DISPENSING TIP, BELLOWS TYPE DISPENSING APPARATUS AND METHOD OF BELLOWS TYPE DISPENSING PROCESSING","PHYSICS","57","24","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","2945/MUM/2012","08/10/2012","A METHOD AND HARDWARE FOR SUPPLYING ADDITIVES TO THE DELAYED COKER DRUM","CHEMISTRY","25","27","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","2955/DEL/2008","29/12/2008","ASSEMBLING STRUCTURE OF A QUICK INSTALLATION/UNINSTALLATION SWITCH","ELECTRICAL","30","10","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","2975/CHENP/2012","02/04/2012","METHOD OF USING A SUSPENSION SMELTING FURNACE, A SUSPENSION SMELTING FURNACE, AND A CONCENTRATE BURNER","METALLURGY","33","48","19/04/2023"
"22/2018","01/06/2018","Chennai","ORDINARY APPLICATION","3010/CHE/2012","23/07/2012","ZEOLITE SUITABLE FOR CALCIUM REMOVAL AND A PROCESS FOR SYNTHESIS THEREOF","CHEMISTRY","35","7","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","3010/CHENP/2010","20/05/2010","ROLLER-TYPE ONE-WAY CLUTCH","MECHANICAL","28","8","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","3041/KOLNP/2008","28/07/2008","FLUID CONDUIT WITH SELF-HEALING PROTECTIVE SLEEVE","MECHANICAL","13","11","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3067/DELNP/2006","29/05/2006","""CATHETER ASSEMBLY WITH OSMOLALITY-INCREASING FLUID""","BIOMEDICAL","33","35","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","3106/DEL/2005","22/11/2005","""METHOD OF FINDING A SEARCH STRING IN A DOCUMENT FOR VIEWING ON A  MOBILE COMMUNICATION DEVICE""","COMPUTER","30","25","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3124/DELNP/2009","13/05/2009","""DEVICE FOR STENT ADVANCEMENT""","BIOMEDICAL","67","93","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","318/MUM/2009","13/02/2009","COLLAPSIBLE GEAR SHIFT LEVER MECHANISM","MECHANICAL","16","7","19/04/2023"
"22/2018","01/06/2018","Chennai","ORDINARY APPLICATION","3203/CHE/2011","19/09/2011","HETEROARYL COMPOUNDS AS 5-HT4 RECEPTOR LIGANDS","CHEMISTRY","45","9","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","3239/CHENP/2011","10/05/2011","""CONTROL DEVICE FOR VEHICLE AND METHOD FOR PROVIDING ASSISTANCE DURING PARKING""","MECHANICAL","18","11","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3259/DELNP/2011","03/05/2011","COMPOSITION OF  6-(TRISUBSTITUTED PHENYL)-4-AMINO-2 PYRIDINECARBOXYLATE
HERBICIDES AND CLOQUINTOCET -MEXYL","CHEMISTRY","22","5","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3276/DELNP/2010","10/05/2010","""CONTROL DEVICE""","MECHANICAL","77","16","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","3293/CHENP/2010","02/06/2010","PROTECTIVE RELAY AND HUMAN-MACHINE INTERFACE THEREFOR","ELECTRICAL","9","7","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3333/DELNP/2010","11/05/2010","MULTILAYER TERIONOMER ENCAPSULANT LAYERS AND SOLAR CELL LAMINATES COMPRISING THE SAME","ELECTRONICS","32","15","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","3397/KOLNP/2013","19/11/2013","EQUIPMENT TO PREPARE ORE CONCENTRATE FOR PELLETIZING","CHEMISTRY","19","6","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3407/DELNP/2010","14/05/2010","""METHOD AND DEVICES FOR PRODUCING AIR SENSITIVE ELECTRODE MATERIALS FOR LITHIUM ION BATTERY APPLICATIONS""","CHEMISTRY","22","14","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3432/DELNP/2013","17/04/2013","SYSTEM AND METHOD FOR LIQUID AIR PRODUCTION  POWER STORAGE AND POWER RELEASE","CHEMISTRY","36","20","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","3471/CHE/2012","23/08/2012","INTERMEDIATES FOR THE SYNTHESIS OF BENZINDENE PROSTAGLANDINS AND PREPARATIONS THEREOF","CHEMISTRY","79","25","19/04/2023"
"22/2018","01/06/2018","Mumbai","ORDINARY APPLICATION","3594/MUM/2012","24/12/2012","ELECTROSPUN NANO-COMPOSITE BONE REGENERATIVE MATERIAL","CHEMISTRY","49","7","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","3620/KOLNP/2012","20/11/2012","SUBSTITUTED TIN NIOBIUM OXIDE PIGMENTS","CHEMISTRY","20","22","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","3648/DEL/2011","14/12/2011","""GROUP CONTROL LEARNING APPARATUS""","MECHANICAL","38","11","19/04/2023"
"22/2018","01/06/2018","Delhi","ORDINARY APPLICATION","3670/DEL/2012","29/11/2012","CHITOSAN MICROPARTICLES FOR MUCOSAL DRUG DELIVERY","CHEMISTRY","29","7","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","370/KOLNP/2012","17/02/2012","E-POLYLYSINE CONJUGATES AND THE USE THEREOF","CHEMISTRY","62","15","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","3704/CHENP/2011","30/05/2011","CYTOTOXIC T CELL EPITOPE PEPTIDE FOR SARS CORONAVIRUS, AND USE THEREOF","BIOTECHNOLOGY","79","20","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","3710/CHENP/2011","30/05/2011","A METHOD PERFORMED BY A MOBILE STATION APPARATUS IN A COMMUNICATION SYSTEM","COMMUNICATION","57","6","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3744/DELNP/2009","08/06/2009","STEAM DISTILLATION OF CATMINT PLANTS","CHEMISTRY","32","10","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3748/DELNP/2010","28/05/2010","""EGR DEVICE, VALVE SWITCHING DEVICE, AND CAM SWITCHING DEVICE""","MECHANICAL","52","8","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","3833/DELNP/2011","23/05/2011","""BIPOLAR BATTERY ASSEMBLY""","ELECTRICAL","47","20","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","3843/KOLNP/2007","09/10/2007","METHOD FOR PRODUCING IMPULSES IN A PERCUSSIVE TOOL","MECHANICAL","21","36","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","3870/KOLNP/2009","09/11/2009","COMPOSITIONS AND METHODS FOR PROPHYLAXIS AND TREATMENT OF ADDICTIONS","CHEMISTRY","136","19","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4264/CHENP/2011","16/06/2011","FOAMED POLYOLEFIN COMPOSITION","POLYMER","13","8","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4286/CHENP/2012","15/05/2012","A PROCESS FOR CONVERTING A SOLID (METH) ACRYLATE COPOLYMER INTO A DISPERSED FORM BY MEANS OF A DISPERSING AGENT","CHEMISTRY","48","12","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","4307/KOLNP/2008","23/10/2008","REDUNDANT MECHANICAL AND ELECTRONIC REMOTE SEAL SYSTEM","PHYSICS","21","33","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4318/CHENP/2012","16/05/2012","SOFT POLYOLEFIN COMPOSITIONS WITH IMPROVED PROCESSABILITY","POLYMER","19","4","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4324/DELNP/2008","21/05/2008","""IMPROVEMENT IN DISPLAY FOR AUTOMATIC ASSEMBLY SYSTEM""","ELECTRONICS","23","8","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4342/DELNP/2010","17/06/2010","""PROCESS FOR THE CONVERSION OF ALCOHOL (S) INTO ALCOHOL (S) WITH INCREASED CARBON-CHAIN""","CHEMISTRY","30","15","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4371/CHENP/2012","17/05/2012","EXHAUST GAS PURIFICATION CATALYST AND EXHAUST GAS PURIFICATION APPARATUS USING SAME","CHEMISTRY","36","5","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4424/DELNP/2012","21/05/2012","METHOD AND FACILITY FOR DRYING SLURRY-LIKE MATERIALS, IN PARTICULAR SLUDGE FROM WASTEWATER TREATMENT PLANTS","MECHANICAL","36","20","19/04/2023"
"22/2018","01/06/2018","Delhi","CONVENTION APPLICATION","444/DEL/2012","16/02/2012","""ELECTRICAL INSULATING MATERIAL AND HIGH VOLTAGE EQUIPMENT""","ELECTRICAL","20","14","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4459/DELNP/2013","18/05/2013","DISPERSE DYES AND METHOD FOR DYEING HYDROPHOBIC FIBER MATERIAL USING SAME","CHEMISTRY","21","10","19/04/2023"
"22/2018","01/06/2018","Chennai","CONVENTION APPLICATION","4463/CHE/2011","20/12/2011","PROCESS FOR THE PRODUCTION OF BENDAMUSTNE ALKYL ESTER, BENDAMUSTINE, AND DERIVATIVES THEREOF","CHEMISTRY","26","18","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4472/DELNP/2012","21/05/2012","FUEL CELL","CHEMISTRY","20","16","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4598/DELNP/2012","24/05/2012","PHARMACEUTICAL COMPOSITION","CHEMISTRY","18","18","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","4644/DELNP/2007","18/06/2007","ANALOG SIGNAL ENCODING METHOD","ELECTRONICS","16","16","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4781/CHENP/2010","30/07/2010","SYSTEM AND METHOD FOR DELIVERY OF AUGMENTED MESSAGES","ELECTRONICS","75","24","19/04/2023"
"22/2018","01/06/2018","Kolkata","PCT NATIONAL PHASE APPLICATION","4906/KOLNP/2008","03/12/2008","CUTTING TOOL AND CUTTING INSERT","MECHANICAL","34","7","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","4991/CHENP/2012","07/06/2012","PROCESS FOR REMOVING CONTAMINANTS FROM GAS STREAMS","CHEMISTRY","34","30","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5027/DELNP/2010","09/07/2010","""PACKET ERROR CORRECTION""","COMMUNICATION","97","12","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5044/DELNP/2010","12/07/2010","A METHOD OF SELECTING A PATH FOR FORWARDING DATA PACKET IN WIRELESS COMMUNICATION SYSTEM","COMPUTER","28","19","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5211/DELNP/2008","17/06/2008","""CONTACT LENS PRODUCTION""","MECHANICAL","24","12","19/04/2023"
"22/2018","01/06/2018","Kolkata","ORDINARY APPLICATION","530/KOL/2009","24/03/2009","AN IMPROVED DEEP BORE STELLITING SYSTEM FOR DEPOSITING STELLITE WELD METAL INSIDE A NARROW AND DEEP BORE OF A VALVE BODY","MECHANICAL","11","6","19/04/2023"
"22/2018","01/06/2018","Chennai","PCT NATIONAL PHASE APPLICATION","5317/CHENP/2007","23/11/2007","MEDICAL DEVICE","BIOMEDICAL","28","16","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5332/DELNP/2008","19/06/2008","""IMPROVED MONOCYTE ACTIVATION TEST BETTER ABLE TO DETECT NON-ENDOTOXIN PYROGENIC CONTAMINANTS IN MEDICAL PRODUCTS""","BIOCHEMISTRY","52","37","19/04/2023"
"22/2018","01/06/2018","Mumbai","PCT NATIONAL PHASE APPLICATION","537/MUMNP/2011","21/03/2011","SENSORY MODIFIER","CHEMISTRY","19","10","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5386/DELNP/2010","27/07/2010","METERING DEVICE","CHEMISTRY","24","17","19/04/2023"
"22/2018","01/06/2018","Delhi","DIVISIONAL PCT NATIONAL PHASE APPLICATION","5399/DELNP/2009","21/08/2009","“METHOD ANDAPPARATUS FOR DETERMINING PLCM IN A MOBILE COMMUNICATIONS SYSTEM”","ELECTRONICS","29","19","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5411/DELNP/2009","24/08/2009","“A METHOD OF MODELLING A SURFACE OF AN OBJECT USING ULTRASONIC
TRANSDUCERS AND A DEVICE THEREFORE”","PHYSICS","22","14","19/04/2023"
"22/2018","01/06/2018","Delhi","PCT NATIONAL PHASE APPLICATION","5523/DELNP/2012","20/06/2012","WATER DESALINATION USING DIRECTIONAL SOLVENT EXTRACTION","CHEMISTRY","27","21","19/04/2023"
